MTFCC,OID,GEOID,STATE,COUNTY,TRACT,BASENAME,NAME,LSADC,FUNCSTAT,POP100,HU100,AREALAND,AREAWATER,UR,CENTLAT,CENTLON,INTPTLAT,INTPTLON
G5020,2072046366712.00,12031010400.00,12,31,10400,104,Census Tract 104,CT,S,7928,3386,8913226,2141725,M,30.4166091,-81.6660509,30.4158934,-81.6663732
G5020,2072046366713.00,12031010500.00,12,31,10500,105,Census Tract 105,CT,S,7595,2943,90541642,1517587,M,30.4591217,-81.7596806,30.4638928,-81.7677517
G5020,2072046366714.00,12031010600.00,12,31,10600,106,Census Tract 106,CT,S,4927,1971,159146159,1137196,M,30.3873578,-81.838681,30.3831238,-81.8300158
G5020,2072046366715.00,12031010700.00,12,31,10700,107,Census Tract 107,CT,S,5884,2478,7264030,209376,U,30.3965608,-81.7358692,30.3957427,-81.7352594
G5020,2072046366716.00,12031010800.00,12,31,10800,108,Census Tract 108,CT,S,5689,2152,3172790,0,U,30.4100947,-81.72372,30.4100947,-81.72372
G5020,2072046366717.00,12031010900.00,12,31,10900,109,Census Tract 109,CT,S,3449,1322,5144403,384210,M,30.404099,-81.7113069,30.4017628,-81.7134028
G5020,2072046366718.00,12031011000.00,12,31,11000,110,Census Tract 110,CT,S,4192,1741,3947747,805706,M,30.4085614,-81.6858776,30.4096454,-81.6861334
G5020,2072046366719.00,12031011100.00,12,31,11100,111,Census Tract 111,CT,S,3472,1418,2820091,862686,M,30.3937795,-81.6710242,30.3937751,-81.6708858
G5020,2072046366720.00,12031011200.00,12,31,11200,112,Census Tract 112,CT,S,3155,1199,2073670,354189,U,30.3908118,-81.6913474,30.3898594,-81.6933907
G5020,2072046366721.00,12031011300.00,12,31,11300,113,Census Tract 113,CT,S,3531,1400,2536930,87785,U,30.3907494,-81.7059704,30.3921062,-81.7081201
G5020,2072046366722.00,12031011400.00,12,31,11400,114,Census Tract 114,CT,S,2538,1015,2375044,3834,U,30.3798601,-81.7147278,30.3790818,-81.7120424
G5020,2072046366723.00,12031011500.00,12,31,11500,115,Census Tract 115,CT,S,4612,1806,4063240,30595,U,30.3775684,-81.6869808,30.3768606,-81.6865506
G5020,2072046366724.00,12031011600.00,12,31,11600,116,Census Tract 116,CT,S,4254,1779,4021157,9843,U,30.3694298,-81.712125,30.3715022,-81.712666
G5020,2072046366725.00,12031011700.00,12,31,11700,117,Census Tract 117,CT,S,2722,1153,17702047,416033,M,30.3575073,-81.7680566,30.3544955,-81.7686444
G5020,2072046366727.00,12031011800.00,12,31,11800,118,Census Tract 118,CT,S,3204,1377,11194984,821,M,30.3385911,-81.7419823,30.3389167,-81.741689
G5020,2072046366728.00,12031011901.00,12,31,11901,119.01,Census Tract 119.01,CT,S,6701,2753,24270541,438572,M,30.3261745,-81.8076663,30.3261455,-81.8088076
G5020,2072046366729.00,12031011902.00,12,31,11902,119.02,Census Tract 119.02,CT,S,6723,2451,11742009,45497,M,30.2923221,-81.8166477,30.2896406,-81.8241408
G5020,2072046366701.00,12031011903.00,12,31,11903,119.03,Census Tract 119.03,CT,S,4873,1732,7008112,232086,M,30.3072556,-81.8131878,30.309303,-81.8161432
G5020,2072046366730.00,12031012000.00,12,31,12000,120,Census Tract 120,CT,S,4560,1766,5290593,5554,U,30.3068,-81.7698073,30.3102283,-81.7666953
G5020,2072046366731.00,12031012100.00,12,31,12100,121,Census Tract 121,CT,S,1700,787,7440488,6126,U,30.3196243,-81.7403638,30.319595,-81.7404135
G5020,2072046366733.00,12031012200.00,12,31,12200,122,Census Tract 122,CT,S,7139,3110,5101545,52105,U,30.2975451,-81.7405344,30.2981396,-81.7416891
G5020,2072046366734.00,12031012300.00,12,31,12300,123,Census Tract 123,CT,S,3776,1819,2680547,0,U,30.2949463,-81.7252802,30.2949463,-81.7252802
G5020,2072046366735.00,12031012400.00,12,31,12400,124,Census Tract 124,CT,S,3064,1392,2227330,457649,M,30.2753576,-81.7280782,30.2750716,-81.7279137
G5020,2072046366736.00,12031012500.00,12,31,12500,125,Census Tract 125,CT,S,4556,1990,2498540,163344,M,30.2714575,-81.7413216,30.2715136,-81.7409763
G5020,2072046366737.00,12031012601.00,12,31,12601,126.01,Census Tract 126.01,CT,S,3442,1617,2877315,25685,U,30.2935658,-81.7614305,30.2929567,-81.7604717
G5020,2072046366738.00,12031012602.00,12,31,12602,126.02,Census Tract 126.02,CT,S,5301,2050,4633588,56268,U,30.2801579,-81.7563868,30.2802229,-81.7572772
G5020,2072046366702.00,12031012701.00,12,31,12701,127.01,Census Tract 127.01,CT,S,8888,3232,7575386,147836,U,30.2725336,-81.7794779,30.2736685,-81.777256
G5020,2072046366710.00,12031012702.00,12,31,12702,127.02,Census Tract 127.02,CT,S,4176,1664,12810056,143747,U,30.2686975,-81.8041711,30.2700852,-81.8006462
G5020,2072046366741.00,12031012800.00,12,31,12800,128,Census Tract 128,CT,S,7474,2676,4994008,98944,U,30.2587902,-81.7620482,30.2580595,-81.7628083
G5020,2072046366742.00,12031012900.00,12,31,12900,129,Census Tract 129,CT,S,2686,1028,1618482,0,U,30.2589117,-81.7473951,30.2589117,-81.7473951
G5020,2072046366743.00,12031013000.00,12,31,13000,130,Census Tract 130,CT,S,2623,1016,2657874,6410381,M,30.2638142,-81.6945267,30.2630204,-81.697989
G5020,2072046366744.00,12031013100.00,12,31,13100,131,Census Tract 131,CT,S,2542,1281,3838741,4118897,M,30.2472297,-81.6842443,30.2473891,-81.6858965
G5020,2072046366745.00,12031013200.00,12,31,13200,132,Census Tract 132,CT,S,2826,502,14423855,11575517,M,30.2206687,-81.6755303,30.2220073,-81.6662588
G5020,2072046366746.00,12031013300.00,12,31,13300,133,Census Tract 133,CT,S,5413,2508,8166292,254314,M,30.2104422,-81.7138315,30.2102939,-81.7118422
G5020,2072046366748.00,12031013401.00,12,31,13401,134.01,Census Tract 134.01,CT,S,6899,3374,4255922,781700,M,30.2555016,-81.7279424,30.2553753,-81.7282175
G5020,2072046366749.00,12031013402.00,12,31,13402,134.02,Census Tract 134.02,CT,S,5515,2434,4459972,239002,M,30.2408011,-81.7256391,30.2379228,-81.7270893
G5020,2072046366752.00,12031013502.00,12,31,13502,135.02,Census Tract 135.02,CT,S,3731,1301,4329202,38016,U,30.2212969,-81.7793072,30.2173425,-81.7776864
G5020,2072046366751.00,12031013503.00,12,31,13503,135.03,Census Tract 135.03,CT,S,6677,2644,8948767,196457,U,30.2119697,-81.760556,30.2172414,-81.7628789
G5020,2072046366732.00,12031013504.00,12,31,13504,135.04,Census Tract 135.04,CT,S,6271,2312,3447288,32607,U,30.2406865,-81.7838924,30.2396575,-81.7846365
G5020,2072046366753.00,12031013521.00,12,31,13521,135.21,Census Tract 135.21,CT,S,6763,2947,11093976,120233,U,30.2247403,-81.7499854,30.2226553,-81.7489972
G5020,2072046366754.00,12031013522.00,12,31,13522,135.22,Census Tract 135.22,CT,S,1506,704,7150573,277023,M,30.219777,-81.7269737,30.2202154,-81.7262272
G5020,2072046366793.00,12031013600.00,12,31,13600,136,Census Tract 136,CT,S,816,249,64505006,271942,R,30.249373,-81.8899441,30.2717319,-81.9072148
G5020,2072046366756.00,12031013721.00,12,31,13721,137.21,Census Tract 137.21,CT,S,2997,1285,29081771,147079,M,30.2704411,-81.8519838,30.2690004,-81.8511648
G5020,2072046366669.00,12031013723.00,12,31,13723,137.23,Census Tract 137.23,CT,S,3280,1392,24777283,120896,M,30.2173507,-81.8343465,30.2167571,-81.8283529
G5020,2072046366755.00,12031013724.00,12,31,13724,137.24,Census Tract 137.24,CT,S,13111,4652,18883552,221328,U,30.2081655,-81.797834,30.2142787,-81.7890623
G5020,2072046366706.00,12031013725.00,12,31,13725,137.25,Census Tract 137.25,CT,S,5612,2181,217858598,818051,M,30.2638786,-81.9681184,30.2583956,-81.970472
G5020,2072046366757.00,12031013800.00,12,31,13800,138,Census Tract 138,CT,S,5455,885,10037319,15643395,M,30.3870126,-81.3910227,30.3847158,-81.3982422
G5020,2072046366662.00,12031013901.00,12,31,13901,139.01,Census Tract 139.01,CT,S,5338,1908,5951573,2132088,M,30.3559091,-81.4319392,30.3550467,-81.4313603
G5020,2072046366663.00,12031013902.00,12,31,13902,139.02,Census Tract 139.02,CT,S,4867,1913,4060737,576321,M,30.3314558,-81.4227508,30.3330513,-81.4228841
G5020,2072046366664.00,12031013903.00,12,31,13903,139.03,Census Tract 139.03,CT,S,9006,4364,7806022,39674070,M,30.3536098,-81.3709884,30.3376794,-81.3964741
G5020,2072046366726.00,12031013904.00,12,31,13904,139.04,Census Tract 139.04,CT,S,5982,2402,2157731,61259,U,30.3619369,-81.4192761,30.3644818,-81.4179801
G5020,2072046366665.00,12031014000.00,12,31,14000,140,Census Tract 140,CT,S,7270,3472,6024195,11698932,M,30.3161302,-81.3818561,30.3151397,-81.3934175
G5020,2072046366799.00,12031014101.00,12,31,14101,141.01,Census Tract 141.01,CT,S,4527,1800,3761054,727793,M,30.2977546,-81.4125097,30.2971204,-81.4125149
G5020,2072046366800.00,12031014102.00,12,31,14102,141.02,Census Tract 141.02,CT,S,3777,2239,2297528,7960644,M,30.3000473,-81.3727272,30.2978376,-81.3906282
G5020,2072046366758.00,12031014201.00,12,31,14201,142.01,Census Tract 142.01,CT,S,8916,4443,11282164,19331142,M,30.2667956,-81.3751311,30.2615119,-81.3829957
G5020,2072046366801.00,12031014202.00,12,31,14202,142.02,Census Tract 142.02,CT,S,3770,2293,1650921,10350758,M,30.2861808,-81.3622268,30.2806622,-81.3874223
G5020,2072046366759.00,12031014311.00,12,31,14311,143.11,Census Tract 143.11,CT,S,4454,1823,6126017,43652,U,30.3062322,-81.5330993,30.3072459,-81.5357503
G5020,2072046366760.00,12031014312.00,12,31,14312,143.12,Census Tract 143.12,CT,S,3930,1550,6077862,56093,U,30.2945034,-81.5061117,30.2925696,-81.5092005
G5020,2072046366661.00,12031014313.00,12,31,14313,143.13,Census Tract 143.13,CT,S,10016,3697,8854638,23262,U,30.3122103,-81.5061177,30.3113225,-81.5045528
G5020,2072046366761.00,12031014322.00,12,31,14322,143.22,Census Tract 143.22,CT,S,8860,3029,18511992,4515319,M,30.3570179,-81.4622541,30.3510576,-81.4597398
G5020,2072046366668.00,12031014324.00,12,31,14324,143.24,Census Tract 143.24,CT,S,8396,3202,5724724,188463,U,30.3683816,-81.500163,30.3676733,-81.4971638
G5020,2072046366762.00,12031014325.00,12,31,14325,143.25,Census Tract 143.25,CT,S,10765,3450,9991140,275005,U,30.3410582,-81.477257,30.3434684,-81.4792627
G5020,2072046366672.00,12031014326.00,12,31,14326,143.26,Census Tract 143.26,CT,S,6764,2298,8950362,70384,U,30.3030462,-81.4721099,30.3029716,-81.4718628
G5020,2072046366765.00,12031014327.00,12,31,14327,143.27,Census Tract 143.27,CT,S,12303,5023,10288706,1506888,M,30.3035675,-81.4420225,30.3028984,-81.4420697
G5020,2072046366739.00,12031014328.00,12,31,14328,143.28,Census Tract 143.28,CT,S,4755,1821,12828842,101665,U,30.3408249,-81.5056867,30.3363111,-81.5100304
G5020,2072046366764.00,12031014401.00,12,31,14401,144.01,Census Tract 144.01,CT,S,6378,2860,13912447,315021,M,30.268363,-81.5390904,30.2691389,-81.5306753
G5020,2072046366670.00,12031014404.00,12,31,14404,144.04,Census Tract 144.04,CT,S,7033,2400,13833260,342875,M,30.2690722,-81.5009562,30.2733289,-81.5111581
G5020,2072046366766.00,12031014405.00,12,31,14405,144.05,Census Tract 144.05,CT,S,16160,7293,20359160,1202898,M,30.2717267,-81.4540158,30.2720245,-81.4542861
G5020,2072046366763.00,12031014406.00,12,31,14406,144.06,Census Tract 144.06,CT,S,2635,969,13545117,613565,M,30.2333946,-81.5325858,30.2298316,-81.5308548
G5020,2072046366833.00,12031014407.00,12,31,14407,144.07,Census Tract 144.07,CT,S,11864,5791,156673220,1298624,M,30.1776481,-81.4868933,30.1751489,-81.4728252
G5020,2072046366767.00,12031014500.00,12,31,14500,145,Census Tract 145,CT,S,4092,1699,6564580,143552,U,30.3038478,-81.5499034,30.3014251,-81.5525709
G5020,2072046366768.00,12031014601.00,12,31,14601,146.01,Census Tract 146.01,CT,S,5881,2135,11269716,16225327,M,30.3796127,-81.5463941,30.3809584,-81.5472327
G5020,2072046366769.00,12031014602.00,12,31,14602,146.02,Census Tract 146.02,CT,S,8370,4078,10962997,239055,U,30.33798,-81.5405683,30.3387275,-81.542298
G5020,2072046366740.00,12031014701.00,12,31,14701,147.01,Census Tract 147.01,CT,S,6506,2780,4724916,6533855,M,30.3850857,-81.6081148,30.3847867,-81.6079926
G5020,2072046366747.00,12031014702.00,12,31,14702,147.02,Census Tract 147.02,CT,S,3143,1149,2298499,1453686,M,30.3772864,-81.5873738,30.3816272,-81.5830561
G5020,2072046366770.00,12031014800.00,12,31,14800,148,Census Tract 148,CT,S,5508,2384,3008958,800681,M,30.3591908,-81.6084358,30.354362,-81.6083284
G5020,2072046366771.00,12031014901.00,12,31,14901,149.01,Census Tract 149.01,CT,S,5649,2122,3220023,19595,U,30.3593737,-81.5882971,30.358531,-81.5846955
G5020,2072046366772.00,12031014902.00,12,31,14902,149.02,Census Tract 149.02,CT,S,6226,2469,3579212,75480,U,30.3591475,-81.5655931,30.3571053,-81.5679034
G5020,2072046366773.00,12031015001.00,12,31,15001,150.01,Census Tract 150.01,CT,S,4979,1907,4186419,142389,U,30.3446361,-81.5665449,30.345027,-81.5651031
G5020,2072046366774.00,12031015002.00,12,31,15002,150.02,Census Tract 150.02,CT,S,4008,1614,2413769,3020,U,30.3320014,-81.5697941,30.3278595,-81.5667233
G5020,2072046366775.00,12031015100.00,12,31,15100,151,Census Tract 151,CT,S,3945,1700,2229183,9814,U,30.3407782,-81.5847714,30.3418347,-81.5838052
G5020,2072046366776.00,12031015200.00,12,31,15200,152,Census Tract 152,CT,S,3114,1426,1298949,68683,U,30.3468596,-81.596308,30.3465716,-81.5965045
G5020,2072046366777.00,12031015300.00,12,31,15300,153,Census Tract 153,CT,S,3062,1613,1694868,843375,M,30.3361853,-81.6093701,30.3360928,-81.6094548
G5020,2072046366778.00,12031015400.00,12,31,15400,154,Census Tract 154,CT,S,2440,1060,2164178,0,U,30.3346293,-81.5959024,30.3346293,-81.5959024
G5020,2072046366779.00,12031015500.00,12,31,15500,155,Census Tract 155,CT,S,7791,3478,4835397,261577,M,30.3206546,-81.5784779,30.3207375,-81.5746673
G5020,2072046366780.00,12031015600.00,12,31,15600,156,Census Tract 156,CT,S,4088,1951,3175160,2072532,M,30.3175067,-81.6109953,30.3146444,-81.6190094
G5020,2072046366781.00,12031015700.00,12,31,15700,157,Census Tract 157,CT,S,5097,2617,4838776,293396,M,30.3020007,-81.6071931,30.3022282,-81.605797
G5020,2072046366782.00,12031015801.00,12,31,15801,158.01,Census Tract 158.01,CT,S,7246,3137,5309714,518910,M,30.3004253,-81.582726,30.2974241,-81.5807149
G5020,2072046366783.00,12031015802.00,12,31,15802,158.02,Census Tract 158.02,CT,S,7404,3323,3715375,151378,U,30.3029601,-81.5659668,30.3064233,-81.5643217
G5020,2072046366784.00,12031015901.00,12,31,15901,159.01,Census Tract 159.01,CT,S,8252,3552,14127884,312709,U,30.2682404,-81.5756272,30.2695704,-81.5792478
G5020,2072046366785.00,12031015921.00,12,31,15921,159.21,Census Tract 159.21,CT,S,9837,5337,9325043,384389,U,30.2375608,-81.568324,30.2421264,-81.5689389
G5020,2072046366786.00,12031015922.00,12,31,15922,159.22,Census Tract 159.22,CT,S,5021,3081,3738397,159665,U,30.2060307,-81.5576607,30.2097212,-81.5593938
G5020,2072046366826.00,12031016000.00,12,31,16000,160,Census Tract 160,CT,S,6683,2856,4846577,56872,U,30.2726624,-81.5994209,30.272369,-81.59968
G5020,2072046366827.00,12031016100.00,12,31,16100,161,Census Tract 161,CT,S,7374,2966,5234006,780,U,30.2864571,-81.6144608,30.2879976,-81.6123628
G5020,2072046366828.00,12031016200.00,12,31,16200,162,Census Tract 162,CT,S,2511,1249,2484224,11697,U,30.2776913,-81.6239155,30.2761195,-81.6236125
G5020,2072046366829.00,12031016300.00,12,31,16300,163,Census Tract 163,CT,S,2561,1014,3660732,65982,U,30.2720889,-81.6335175,30.2716069,-81.6326543
G5020,2072046366830.00,12031016400.00,12,31,16400,164,Census Tract 164,CT,S,5833,2883,4444993,7178776,M,30.2754595,-81.6607382,30.2807919,-81.6615816
G5020,2072046366831.00,12031016500.00,12,31,16500,165,Census Tract 165,CT,S,5225,2284,4847655,6637428,M,30.2399404,-81.6360738,30.23172,-81.621169
G5020,2072046366832.00,12031016601.00,12,31,16601,166.01,Census Tract 166.01,CT,S,7124,3121,10578557,209478,U,30.2437096,-81.6013523,30.2519335,-81.6085062
G5020,2072046366834.00,12031016602.00,12,31,16602,166.02,Census Tract 166.02,CT,S,7886,3572,5095725,256294,M,30.2317541,-81.6107656,30.2309334,-81.6085854
G5020,2072046366787.00,12031016711.00,12,31,16711,167.11,Census Tract 167.11,CT,S,4666,1826,4896189,11113095,M,30.2029089,-81.6438608,30.2028268,-81.6407906
G5020,2072046366788.00,12031016712.00,12,31,16712,167.12,Census Tract 167.12,CT,S,6686,3219,4781891,138409,U,30.1846757,-81.6159072,30.1809622,-81.6161328
G5020,2072046366789.00,12031016721.00,12,31,16721,167.21,Census Tract 167.21,CT,S,8133,3840,10333133,120379,M,30.2086396,-81.5838507,30.2078341,-81.586159
G5020,2072046366790.00,12031016722.00,12,31,16722,167.22,Census Tract 167.22,CT,S,6672,2932,6844185,294215,U,30.1972377,-81.5955332,30.195021,-81.603842
G5020,2072046366791.00,12031016723.00,12,31,16723,167.23,Census Tract 167.23,CT,S,10779,4221,10227010,325700,U,30.179167,-81.5803901,30.1788922,-81.5799677
G5020,2072046366792.00,12031016801.00,12,31,16801,168.01,Census Tract 168.01,CT,S,2414,871,3539955,2392551,M,30.1760975,-81.6419074,30.1762339,-81.6402825
G5020,2072046366794.00,12031016802.00,12,31,16802,168.02,Census Tract 168.02,CT,S,8145,3684,4357300,161394,U,30.167014,-81.6177456,30.1678142,-81.6189731
G5020,2072046366795.00,12031016803.00,12,31,16803,168.03,Census Tract 168.03,CT,S,7221,2599,9384234,1052040,M,30.1460291,-81.6145435,30.1460101,-81.615771
G5020,2072046366750.00,12031016804.00,12,31,16804,168.04,Census Tract 168.04,CT,S,7644,2719,12494247,21120417,M,30.1522637,-81.6637737,30.1556817,-81.6636323
G5020,2072046366797.00,12031016805.00,12,31,16805,168.05,Census Tract 168.05,CT,S,4755,1582,10103693,118776,U,30.1573539,-81.5708209,30.1556411,-81.5759163
G5020,2072046366796.00,12031016806.00,12,31,16806,168.06,Census Tract 168.06,CT,S,7092,2543,22329934,624958,M,30.1292907,-81.5571749,30.1264603,-81.5604116
G5020,20720117568438.00,12033000100.00,12,33,100,1,Census Tract 1,CT,S,1934,945,2382478,1572581,M,30.4058641,-87.2195835,30.404573,-87.2213143
G5020,20720117568446.00,12033000300.00,12,33,300,3,Census Tract 3,CT,S,3131,1538,4500426,2425056,M,30.4045,-87.2379705,30.4041445,-87.2371742
G5020,20720117568403.00,12033000400.00,12,33,400,4,Census Tract 4,CT,S,3369,1569,2014297,15384,U,30.4224656,-87.2345455,30.4228814,-87.2349759
G5020,20720117568454.00,12033000500.00,12,33,500,5,Census Tract 5,CT,S,1646,781,1248472,0,U,30.4264631,-87.2235491,30.4264631,-87.2235491
G5020,20720117568463.00,12033000600.00,12,33,600,6,Census Tract 6,CT,S,1843,876,1728855,20607,U,30.4275422,-87.2141688,30.4273529,-87.2137122
G5020,20720117568472.00,12033000800.00,12,33,800,8,Census Tract 8,CT,S,5160,2825,5474259,5628934,M,30.4136619,-87.2015466,30.4134307,-87.2015726
G5020,20720117568481.00,12033000900.00,12,33,900,9,Census Tract 9,CT,S,2633,1360,2310970,551235,M,30.4367448,-87.1929891,30.4368563,-87.1925262
G5020,20720117568490.00,12033001001.00,12,33,1001,10.01,Census Tract 10.01,CT,S,6310,2653,5712370,5419686,M,30.4465344,-87.1725826,30.4502597,-87.1710416
G5020,20720117568499.00,12033001002.00,12,33,1002,10.02,Census Tract 10.02,CT,S,2990,2011,2101087,14661706,M,30.4190872,-87.1675251,30.4229841,-87.1799924
G5020,20720117568386.00,12033001101.00,12,33,1101,11.01,Census Tract 11.01,CT,S,6120,2662,10976067,8830183,M,30.4662296,-87.1673046,30.4637462,-87.1650567
G5020,20720117568099.00,12033001103.00,12,33,1103,11.03,Census Tract 11.03,CT,S,2967,1293,2616957,13738232,M,30.4924486,-87.1454975,30.4917781,-87.1538391
G5020,20720117568185.00,12033001104.00,12,33,1104,11.04,Census Tract 11.04,CT,S,6623,2973,5300566,9028,U,30.4953466,-87.1833635,30.4955186,-87.1826546
G5020,20720117568334.00,12033001201.00,12,33,1201,12.01,Census Tract 12.01,CT,S,5179,2873,6686432,134386,U,30.4761851,-87.2145008,30.4776842,-87.2142083
G5020,20720117568395.00,12033001202.00,12,33,1202,12.02,Census Tract 12.02,CT,S,3858,1869,4850992,36360,U,30.4947178,-87.2158854,30.4948698,-87.2162338
G5020,20720117568507.00,12033001300.00,12,33,1300,13,Census Tract 13,CT,S,4590,1912,3695733,84206,M,30.455555,-87.2134721,30.4573066,-87.2125977
G5020,20720117568343.00,12033001401.00,12,33,1401,14.01,Census Tract 14.01,CT,S,5481,782,4427642,22468,U,30.4653711,-87.2337485,30.4631916,-87.2304041
G5020,20720117568352.00,12033001402.00,12,33,1402,14.02,Census Tract 14.02,CT,S,6081,2710,11050791,37457,U,30.4886471,-87.248794,30.4873649,-87.2481548
G5020,20720117568411.00,12033001500.00,12,33,1500,15,Census Tract 15,CT,S,1417,695,1618195,1658,U,30.4438604,-87.218148,30.4438109,-87.2180587
G5020,20720117568203.00,12033001600.00,12,33,1600,16,Census Tract 16,CT,S,2759,557,2312261,4333,U,30.4404639,-87.2304642,30.4409358,-87.2305399
G5020,20720117568359.00,12033001700.00,12,33,1700,17,Census Tract 17,CT,S,3156,1370,4441060,107326,U,30.4541729,-87.2451732,30.4551461,-87.2458528
G5020,20720117568211.00,12033001800.00,12,33,1800,18,Census Tract 18,CT,S,2385,1066,2130968,2437,U,30.4354006,-87.239276,30.4354538,-87.2387155
G5020,20720117568524.00,12033001900.00,12,33,1900,19,Census Tract 19,CT,S,2173,951,1734728,0,U,30.4261086,-87.249643,30.4261086,-87.249643
G5020,20720117568551.00,12033002000.00,12,33,2000,20,Census Tract 20,CT,S,2296,1065,2935649,2757,U,30.433692,-87.2601002,30.4313599,-87.261867
G5020,20720117568533.00,12033002100.00,12,33,2100,21,Census Tract 21,CT,S,5233,2500,4836291,325266,U,30.413794,-87.2656188,30.4114543,-87.2686448
G5020,20720117568542.00,12033002200.00,12,33,2200,22,Census Tract 22,CT,S,4061,2062,3149018,451153,U,30.3971337,-87.2625877,30.3967736,-87.2613493
G5020,20720117568220.00,12033002300.00,12,33,2300,23,Census Tract 23,CT,S,5371,2936,5901963,36155084,M,30.3595784,-87.2608313,30.3751071,-87.2708857
G5020,20720117568229.00,12033002400.00,12,33,2400,24,Census Tract 24,CT,S,10389,427,21023338,207670,M,30.3532316,-87.3038645,30.3507647,-87.3165983
G5020,20720117568516.00,12033002500.00,12,33,2500,25,Census Tract 25,CT,S,2738,2689,18402808,260938217,M,30.3214844,-87.107707,30.3501232,-87.0542702
G5020,20720117568082.00,12033002600.00,12,33,2600,26,Census Tract 26,CT,S,17455,9118,85396301,170181553,M,30.3130274,-87.4085585,30.3107144,-87.4039503
G5020,20720117568273.00,12033002701.00,12,33,2701,27.01,Census Tract 27.01,CT,S,2530,1001,10755592,4248638,M,30.4100578,-87.3578834,30.4069842,-87.3579264
G5020,20720117568152.00,12033002702.00,12,33,2702,27.02,Census Tract 27.02,CT,S,7978,3504,19161226,616624,M,30.3895651,-87.3242997,30.3938657,-87.3319383
G5020,20720117568256.00,12033002801.00,12,33,2801,28.01,Census Tract 28.01,CT,S,2719,1326,2719150,965,U,30.4241222,-87.3051658,30.4226433,-87.3052362
G5020,20720117568238.00,12033002802.00,12,33,2802,28.02,Census Tract 28.02,CT,S,6028,2311,4546749,87560,U,30.4089856,-87.3057114,30.4093344,-87.3055925
G5020,20720117568194.00,12033002803.00,12,33,2803,28.03,Census Tract 28.03,CT,S,2807,1369,1648469,0,U,30.4117454,-87.2830281,30.4117454,-87.2830281
G5020,20720117568569.00,12033002804.00,12,33,2804,28.04,Census Tract 28.04,CT,S,3076,753,3928557,15607,U,30.3996821,-87.2951923,30.4001372,-87.2938021
G5020,20720117568420.00,12033002900.00,12,33,2900,29,Census Tract 29,CT,S,4155,1961,3731541,2188,U,30.4249861,-87.2843552,30.4248367,-87.2843246
G5020,20720117568429.00,12033003000.00,12,33,3000,30,Census Tract 30,CT,S,7061,2932,5994095,67236,U,30.4405927,-87.281902,30.4400666,-87.2800772
G5020,20720117568368.00,12033003100.00,12,33,3100,31,Census Tract 31,CT,S,4887,1813,3934482,74889,U,30.4537685,-87.2654292,30.4530657,-87.2646086
G5020,20720117568264.00,12033003201.00,12,33,3201,32.01,Census Tract 32.01,CT,S,4846,1977,9392328,309750,U,30.4848514,-87.2742536,30.4844671,-87.2731651
G5020,20720117568282.00,12033003202.00,12,33,3202,32.02,Census Tract 32.02,CT,S,8079,3171,11942607,137615,U,30.4994168,-87.2922333,30.4990416,-87.2913339
G5020,20720117568291.00,12033003301.00,12,33,3301,33.01,Census Tract 33.01,CT,S,2791,1107,12677147,114051,M,30.5091881,-87.3236583,30.5075133,-87.3257039
G5020,20720117568300.00,12033003302.00,12,33,3302,33.02,Census Tract 33.02,CT,S,9004,3991,15602483,195353,M,30.4728177,-87.3112985,30.4727157,-87.3157842
G5020,20720117568247.00,12033003305.00,12,33,3305,33.05,Census Tract 33.05,CT,S,2453,775,16883618,7331657,M,30.4504841,-87.3481424,30.4524338,-87.3418295
G5020,20720117568325.00,12033003306.00,12,33,3306,33.06,Census Tract 33.06,CT,S,6833,2622,7664260,135269,U,30.4447369,-87.3150508,30.4456514,-87.3135849
G5020,20720117568308.00,12033003307.00,12,33,3307,33.07,Census Tract 33.07,CT,S,2295,862,2359356,4056,U,30.4435753,-87.3021125,30.4439818,-87.3031812
G5020,20720117568317.00,12033003400.00,12,33,3400,34,Census Tract 34,CT,S,4642,2173,10605663,44583,M,30.5242736,-87.2899872,30.5228232,-87.2904219
G5020,20720117568377.00,12033003502.00,12,33,3502,35.02,Census Tract 35.02,CT,S,9580,4665,14398792,164904,U,30.5197604,-87.2386819,30.5185958,-87.2391652
G5020,20720117568577.00,12033003503.00,12,33,3503,35.03,Census Tract 35.03,CT,S,6136,2864,10066942,9161868,M,30.526004,-87.1819007,30.5412368,-87.1745144
G5020,20720117568117.00,12033003504.00,12,33,3504,35.04,Census Tract 35.04,CT,S,8781,4146,5891379,0,U,30.508098,-87.1878443,30.508098,-87.1878443
G5020,20720117568126.00,12033003602.00,12,33,3602,36.02,Census Tract 36.02,CT,S,9018,3411,135555324,1890408,M,30.6289817,-87.3385464,30.6339875,-87.351954
G5020,20720117568134.00,12033003603.00,12,33,3603,36.03,Census Tract 36.03,CT,S,4841,1870,93978866,4980658,R,30.5119857,-87.3922036,30.5007855,-87.3946203
G5020,20720117568560.00,12033003604.00,12,33,3604,36.04,Census Tract 36.04,CT,S,8896,3442,31628692,393772,M,30.555515,-87.324214,30.5543285,-87.3263233
G5020,20720117568108.00,12033003605.00,12,33,3605,36.05,Census Tract 36.05,CT,S,8416,3405,15259203,211643,M,30.5585049,-87.2711565,30.5550675,-87.2734385
G5020,20720117568090.00,12033003606.00,12,33,3606,36.06,Census Tract 36.06,CT,S,9251,3503,26258651,1894585,M,30.5596831,-87.2342102,30.564451,-87.234314
