MTFCC,OID,GEOID,STATE,COUNTY,TRACT,BASENAME,NAME,LSADC,FUNCSTAT,POP100,HU100,AREALAND,AREAWATER,UR,CENTLAT,CENTLON,INTPTLAT,INTPTLON
G5020,20790349578363,12071010407,12,71,10407,104.07,Census Tract 104.07,CT,S,6721,4318,6325657,1432646,M,26.5562710,-81.9983990,26.5558640,-81.9992476
G5020,207903717476060,12071010409,12,71,10409,104.09,Census Tract 104.09,CT,S,9042,3964,15876945,865587,M,26.6230326,-82.0148296,26.6244027,-82.0147961
G5020,207903717475780,12071010410,12,71,10410,104.1,Census Tract 104.10,CT,S,11126,5288,26163242,11960772,M,26.5952069,-82.0354178,26.5958288,-82.0346547
G5020,207903717475796,12071010411,12,71,10411,104.11,Census Tract 104.11,CT,S,4608,2228,3154222,864558,U,26.5709293,-81.9865857,26.5694969,-81.9864475
G5020,207903717475795,12071010412,12,71,10412,104.12,Census Tract 104.12,CT,S,4933,2431,3363969,317954,U,26.5779483,-81.9767820,26.5785693,-81.9765892
G5020,20790349578404,12071010501,12,71,10501,105.01,Census Tract 105.01,CT,S,3540,1665,2629228,178986,U,26.5956483,-81.9590197,26.5944846,-81.9588726
G5020,20790349578425,12071010502,12,71,10502,105.02,Census Tract 105.02,CT,S,4686,3103,3797649,293711,U,26.5767338,-81.9630949,26.5744650,-81.9623699
G5020,20790349578446,12071010601,12,71,10601,106.01,Census Tract 106.01,CT,S,4055,2181,3085257,300181,U,26.5921725,-81.9471635,26.5920384,-81.9513309
G5020,20790349578466,12071010602,12,71,10602,106.02,Census Tract 106.02,CT,S,2354,1719,2263274,154557,U,26.5685857,-81.9521053,26.5681731,-81.9524934
G5020,207903717475653,12071010701,12,71,10701,107.01,Census Tract 107.01,CT,S,3899,2234,3608085,4547870,U,26.5972724,-81.9237081,26.6024707,-81.9204322
G5020,207903717475652,12071010702,12,71,10702,107.02,Census Tract 107.02,CT,S,2954,2312,2281114,5624147,U,26.5760759,-81.9278448,26.5813640,-81.9295518
G5020,20790349578177,12071010801,12,71,10801,108.01,Census Tract 108.01,CT,S,2135,1552,3770042,2015532,U,26.5439612,-81.9821942,26.5431946,-81.9816453
G5020,20790349578197,12071010802,12,71,10802,108.02,Census Tract 108.02,CT,S,3293,2521,2530023,1528849,U,26.5574405,-81.9502829,26.5591906,-81.9499254
G5020,20790349578217,12071010803,12,71,10803,108.03,Census Tract 108.03,CT,S,2057,1373,2110113,5132933,U,26.5442426,-81.9568919,26.5445834,-81.9545538
G5020,20790349573714,12071020101,12,71,20101,201.01,Census Tract 201.01,CT,S,3906,2908,12134966,420937,M,26.7489548,-81.9063531,26.7484910,-81.9076875
G5020,20790349573392,12071020102,12,71,20102,201.02,Census Tract 201.02,CT,S,4154,2683,6482597,224187,U,26.7129327,-81.8900367,26.7162206,-81.8868124
G5020,207903717475814,12071020201,12,71,20201,202.01,Census Tract 202.01,CT,S,1482,882,22579015,288228,M,26.7368418,-81.8646616,26.7356027,-81.8640071
G5020,207903717475810,12071020202,12,71,20202,202.02,Census Tract 202.02,CT,S,2566,1013,31748701,1189574,R,26.7480615,-81.8278993,26.7487909,-81.8239613
G5020,20790349573430,12071020300,12,71,20300,203,Census Tract 203,CT,S,5272,2745,8771425,36484,M,26.7096974,-81.8664797,26.7099024,-81.8668886
G5020,20790349573453,12071020400,12,71,20400,204,Census Tract 204,CT,S,2869,1786,10338008,4407279,M,26.6977091,-81.8308780,26.6982828,-81.8328785
G5020,20790349573565,12071020501,12,71,20501,205.01,Census Tract 205.01,CT,S,2549,2118,2765415,95019,U,26.6904509,-81.8774409,26.6904035,-81.8798545
G5020,20790349573481,12071020502,12,71,20502,205.02,Census Tract 205.02,CT,S,3770,2614,3940328,4668857,U,26.6720688,-81.8664105,26.6743816,-81.8651159
G5020,20790349573501,12071020600,12,71,20600,206,Census Tract 206,CT,S,3006,2298,5233193,1897418,U,26.6670667,-81.8894494,26.6639049,-81.8846762
G5020,20790349573546,12071020700,12,71,20700,207,Census Tract 207,CT,S,3408,1893,5052698,3146959,U,26.6544925,-81.9022852,26.6538252,-81.9051849
G5020,20790349573525,12071020800,12,71,20800,208,Census Tract 208,CT,S,3627,2945,6632508,146059,U,26.6936824,-81.9009952,26.6902932,-81.9011601
G5020,207903717475647,12071030100,12,71,30100,301,Census Tract 301,CT,S,2477,1310,66992520,2855693,M,26.7435540,-81.7425772,26.7545294,-81.7443297
G5020,207903717475645,12071030201,12,71,30201,302.01,Census Tract 302.01,CT,S,976,852,8590691,317876,M,26.6953551,-81.7471522,26.6957570,-81.7462918
G5020,207903717475644,12071030202,12,71,30202,302.02,Census Tract 302.02,CT,S,5430,2717,7971664,2036990,M,26.7076903,-81.7561014,26.7088942,-81.7572107
G5020,207903717475825,12071030203,12,71,30203,302.03,Census Tract 302.03,CT,S,1533,669,7128429,58369,M,26.7075487,-81.6921833,26.7103517,-81.6925370
G5020,207903717475648,12071030204,12,71,30204,302.04,Census Tract 302.04,CT,S,921,523,4363042,702978,M,26.7183969,-81.7028771,26.7178246,-81.7023435
G5020,20790349573023,12071030300,12,71,30300,303,Census Tract 303,CT,S,2800,1365,84364002,3068510,R,26.7328581,-81.6220346,26.7422983,-81.6360501
G5020,207903717475988,12071040108,12,71,40108,401.08,Census Tract 401.08,CT,S,3501,1951,5819386,365482,U,26.5367920,-81.8282910,26.5369663,-81.8283011
G5020,207903717475871,12071040109,12,71,40109,401.09,Census Tract 401.09,CT,S,4674,2155,4276702,0,U,26.6065824,-81.7269945,26.6065824,-81.7269945
G5020,207903717475917,12071040110,12,71,40110,401.1,Census Tract 401.10,CT,S,1564,833,6994466,344770,U,26.6198577,-81.7906334,26.6175814,-81.7899508
G5020,207903717475696,12071040111,12,71,40111,401.11,Census Tract 401.11,CT,S,2843,2425,9304327,605902,M,26.5266931,-81.8080833,26.5271454,-81.8077447
G5020,207903717475698,12071040112,12,71,40112,401.12,Census Tract 401.12,CT,S,2500,2146,7188641,124776,M,26.5816730,-81.7893885,26.5809931,-81.7882477
G5020,207903717475695,12071040113,12,71,40113,401.13,Census Tract 401.13,CT,S,1514,594,15379059,374036,M,26.5073459,-81.8271566,26.5020532,-81.8270468
G5020,207903717475950,12071040114,12,71,40114,401.14,Census Tract 401.14,CT,S,3787,2904,21435544,606766,M,26.5793773,-81.7691250,26.5799104,-81.7700295
G5020,207903717475659,12071040115,12,71,40115,401.15,Census Tract 401.15,CT,S,5027,1514,213088140,10048469,M,26.4985111,-81.6783932,26.5045981,-81.6749110
G5020,207903717475931,12071040116,12,71,40116,401.16,Census Tract 401.16,CT,S,6146,2623,10361463,800370,M,26.5813274,-81.7404848,26.5791863,-81.7415880
G5020,207903717475697,12071040117,12,71,40117,401.17,Census Tract 401.17,CT,S,3214,2091,9371549,444750,M,26.5575616,-81.8142564,26.5556244,-81.8131903
G5020,207903717475693,12071040118,12,71,40118,401.18,Census Tract 401.18,CT,S,1100,978,3972483,0,U,26.4437996,-81.7676316,26.4437996,-81.7676316
G5020,207903717475951,12071040119,12,71,40119,401.19,Census Tract 401.19,CT,S,622,529,9397735,398099,M,26.5851636,-81.8076992,26.5817150,-81.8088142
G5020,207903717475952,12071040120,12,71,40120,401.2,Census Tract 401.20,CT,S,1343,563,2986550,289523,U,26.5477124,-81.6514308,26.5470061,-81.6524634
G5020,207903717475870,12071040121,12,71,40121,401.21,Census Tract 401.21,CT,S,2988,1172,4575110,6434,U,26.6149385,-81.7458440,26.6148241,-81.7448651
G5020,207903717475872,12071040122,12,71,40122,401.22,Census Tract 401.22,CT,S,4897,1938,4542576,1334,U,26.5946935,-81.7281804,26.5955565,-81.7290963
G5020,207903717475646,12071040123,12,71,40123,401.23,Census Tract 401.23,CT,S,4131,2231,43111700,594278,M,26.6556607,-81.7625764,26.6550630,-81.7591411
G5020,207903717475921,12071040124,12,71,40124,401.24,Census Tract 401.24,CT,S,5365,2038,6954485,33272,U,26.6278669,-81.7320617,26.6279061,-81.7309840
G5020,207903717475855,12071040125,12,71,40125,401.25,Census Tract 401.25,CT,S,1965,749,3356617,245575,U,26.6208526,-81.6702629,26.6203963,-81.6717145
G5020,207903717475865,12071040126,12,71,40126,401.26,Census Tract 401.26,CT,S,2702,1018,3571368,23751,U,26.6226015,-81.7008649,26.6229838,-81.7007541
G5020,207903717476133,12071040127,12,71,40127,401.27,Census Tract 401.27,CT,S,2792,1125,11198503,118867,M,26.6433627,-81.7048046,26.6495897,-81.7048874
G5020,20790349573171,12071040203,12,71,40203,402.03,Census Tract 402.03,CT,S,8828,4311,25095512,400575,U,26.6278408,-81.6326415,26.6265545,-81.6328072
G5020,207903717475966,12071040205,12,71,40205,402.05,Census Tract 402.05,CT,S,4014,1823,16294353,17377,M,26.6678999,-81.6817297,26.6680506,-81.6822407
G5020,207903717475839,12071040206,12,71,40206,402.06,Census Tract 402.06,CT,S,1227,583,21016622,209859,M,26.6822341,-81.7024889,26.6719999,-81.6998186
G5020,207903717475854,12071040207,12,71,40207,402.07,Census Tract 402.07,CT,S,3855,2017,9388413,144954,M,26.6204779,-81.5903141,26.6208050,-81.5905363
G5020,207903717476132,12071040208,12,71,40208,402.08,Census Tract 402.08,CT,S,1319,639,20291292,58199,M,26.6814386,-81.6330900,26.6819899,-81.6265326
G5020,207903717475824,12071040209,12,71,40209,402.09,Census Tract 402.09,CT,S,2383,1030,26618338,163581,M,26.6585763,-81.5798530,26.6601515,-81.5798871
G5020,207903717475827,12071040210,12,71,40210,402.1,Census Tract 402.10,CT,S,2087,862,16391315,780443,U,26.6552779,-81.6285936,26.6562998,-81.6290686
G5020,207903717476121,12071040301,12,71,40301,403.01,Census Tract 403.01,CT,S,6000,2263,9610126,12056,U,26.6043261,-81.6964632,26.6044945,-81.6960586
G5020,20790349573234,12071040302,12,71,40302,403.02,Census Tract 403.02,CT,S,3304,1302,6648193,18974,U,26.5820894,-81.6929396,26.5826338,-81.6927695
G5020,20790349573256,12071040303,12,71,40303,403.03,Census Tract 403.03,CT,S,4540,1929,9853531,28559,M,26.5873509,-81.6693939,26.5875973,-81.6687227
G5020,20790349573348,12071040304,12,71,40304,403.04,Census Tract 403.04,CT,S,3924,2196,5688301,226157,U,26.5987496,-81.6566361,26.5958711,-81.6587329
G5020,20790349573373,12071040305,12,71,40305,403.05,Census Tract 403.05,CT,S,2953,1414,2815543,48837,U,26.6075734,-81.6374130,26.6085033,-81.6377055
G5020,20790349573329,12071040308,12,71,40308,403.08,Census Tract 403.08,CT,S,2939,1345,17040370,126536,M,26.5428363,-81.5834114,26.5432249,-81.5838432
G5020,207903717475953,12071040309,12,71,40309,403.09,Census Tract 403.09,CT,S,5489,2711,10487241,233482,U,26.5852928,-81.6184310,26.5854404,-81.6194842
G5020,207903717475660,12071040310,12,71,40310,403.1,Census Tract 403.10,CT,S,2076,912,8572233,683021,U,26.5609362,-81.6392898,26.5580290,-81.6418562
G5020,207903717475957,12071040311,12,71,40311,403.11,Census Tract 403.11,CT,S,3038,1900,6607375,138161,U,26.5798256,-81.6368632,26.5794350,-81.6356946
G5020,207903717475970,12071040312,12,71,40312,403.12,Census Tract 403.12,CT,S,1312,604,6855710,61481,M,26.5435474,-81.6173252,26.5439892,-81.6173320
G5020,207903717475887,12071040313,12,71,40313,403.13,Census Tract 403.13,CT,S,1338,578,4025839,71431,U,26.5830933,-81.6011427,26.5834345,-81.5999268
G5020,207903717475841,12071040314,12,71,40314,403.14,Census Tract 403.14,CT,S,1913,906,13042270,109192,M,26.5812603,-81.5807014,26.5825476,-81.5824215
G5020,207903717476001,12071050103,12,71,50103,501.03,Census Tract 501.03,CT,S,1038,715,4374364,78308,U,26.4627781,-81.8387432,26.4543807,-81.8326471
G5020,207903717475700,12071050104,12,71,50104,501.04,Census Tract 501.04,CT,S,2768,2480,10600414,6281637,M,26.4445418,-81.8519177,26.4517642,-81.8494708
G5020,207903717476033,12071050105,12,71,50105,501.05,Census Tract 501.05,CT,S,2427,1669,7743664,476154,U,26.5072311,-81.8667895,26.5092130,-81.8667325
G5020,207903717475701,12071050106,12,71,50106,501.06,Census Tract 501.06,CT,S,3974,2899,10677846,1864892,M,26.4819732,-81.8632650,26.4822098,-81.8614703
G5020,20790349577783,12071050203,12,71,50203,502.03,Census Tract 502.03,CT,S,4669,3220,5486890,179290,U,26.4411641,-81.7959359,26.4397028,-81.7989225
G5020,207903717475877,12071050204,12,71,50204,502.04,Census Tract 502.04,CT,S,2269,932,2592279,59131,U,26.4818978,-81.7981492,26.4833398,-81.7986100
G5020,207903717475702,12071050205,12,71,50205,502.05,Census Tract 502.05,CT,S,1739,908,3080487,477702,U,26.4814377,-81.8324759,26.4780443,-81.8340274
G5020,207903717475873,12071050206,12,71,50206,502.06,Census Tract 502.06,CT,S,3102,1179,1698216,63177,U,26.4743369,-81.8129427,26.4758846,-81.8133796
G5020,207903717475999,12071050207,12,71,50207,502.07,Census Tract 502.07,CT,S,2119,1395,2998118,141315,U,26.4558107,-81.8107503,26.4555530,-81.8105640
G5020,207903717475699,12071050208,12,71,50208,502.08,Census Tract 502.08,CT,S,5668,2364,3737978,90270,U,26.4839364,-81.8177956,26.4835888,-81.8178562
G5020,207903717475694,12071050209,12,71,50209,502.09,Census Tract 502.09,CT,S,8039,3387,5857648,182013,U,26.4627360,-81.8041624,26.4626307,-81.8030051
G5020,20790349577747,12071050305,12,71,50305,503.05,Census Tract 503.05,CT,S,3286,3271,9966941,4164707,U,26.3555824,-81.8278251,26.3530324,-81.8240505
G5020,20790349578551,12071050306,12,71,50306,503.06,Census Tract 503.06,CT,S,1897,1433,4867196,197544,U,26.4265397,-81.7942102,26.4268850,-81.7938538
G5020,20790349577823,12071050307,12,71,50307,503.07,Census Tract 503.07,CT,S,3995,4065,11502791,85342,U,26.4060874,-81.7905100,26.4041542,-81.7918446
G5020,20790349577803,12071050308,12,71,50308,503.08,Census Tract 503.08,CT,S,6399,4693,15523468,287542,M,26.3738578,-81.7919221,26.3749030,-81.7928439
G5020,20790349577661,12071050310,12,71,50310,503.1,Census Tract 503.10,CT,S,4528,3530,14582275,782972,M,26.3250599,-81.7049151,26.3265465,-81.7028050
G5020,207903717476000,12071050311,12,71,50311,503.11,Census Tract 503.11,CT,S,5048,2937,13506175,518390,M,26.4335553,-81.7461490,26.4307075,-81.7480753
G5020,207903717475677,12071050312,12,71,50312,503.12,Census Tract 503.12,CT,S,3673,2337,154866471,2234693,M,26.3978509,-81.6895268,26.3988654,-81.7046854
G5020,207903717475899,12071050313,12,71,50313,503.13,Census Tract 503.13,CT,S,5300,4125,16324580,4911297,M,26.4172927,-81.8362923,26.4173517,-81.8401801
G5020,207903717475888,12071050314,12,71,50314,503.14,Census Tract 503.14,CT,S,4103,3888,9105016,2478077,M,26.3841857,-81.8272871,26.3868362,-81.8300343
G5020,20790349577900,12071050400,12,71,50400,504,Census Tract 504,CT,S,8855,4438,8124538,401125,M,26.3505571,-81.7779350,26.3501360,-81.7776666
G5020,20790349577850,12071050500,12,71,50500,505,Census Tract 505,CT,S,5886,3347,9886999,83217,U,26.3290735,-81.7661691,26.3287470,-81.7641053
G5020,207903717475911,12071050601,12,71,50601,506.01,Census Tract 506.01,CT,S,2889,2481,4195491,625578,U,26.3291442,-81.8183818,26.3286577,-81.8185864
G5020,207903717475910,12071050602,12,71,50602,506.02,Census Tract 506.02,CT,S,5178,3143,5858483,316905,U,26.3298315,-81.7943347,26.3289156,-81.7935925
G5020,20790349573787,12071060101,12,71,60101,601.01,Census Tract 601.01,CT,S,937,975,1046637,1374671,U,26.4611888,-81.9487165,26.4631455,-81.9500125
G5020,20790349573813,12071060102,12,71,60102,601.02,Census Tract 601.02,CT,S,2536,3117,2624951,3653118,U,26.4503379,-81.9460832,26.4518632,-81.9458123
G5020,207903717475725,12071060201,12,71,60201,602.01,Census Tract 602.01,CT,S,752,2437,1517727,1800959,U,26.4152756,-81.9036986,26.4151290,-81.9024890
G5020,207903717475726,12071060202,12,71,60202,602.02,Census Tract 602.02,CT,S,1531,2584,1743932,1363820,M,26.4129428,-81.8900254,26.4129826,-81.8899172
G5020,207903717475703,12071060203,12,71,60203,602.03,Census Tract 602.03,CT,S,1458,1282,1423115,3728110,M,26.4268370,-81.8966954,26.4214365,-81.8974840
G5020,20790349578531,12071060300,12,71,60300,603,Census Tract 603,CT,S,1108,2078,6552649,12340809,M,26.3820981,-81.8617288,26.3884839,-81.8646235
G5020,207903717475801,12071070101,12,71,70101,701.01,Census Tract 701.01,CT,S,1797,1309,23505523,59742852,R,26.6389000,-82.1635037,26.6318488,-82.1641581
G5020,207903717475786,12071070102,12,71,70102,701.02,Census Tract 701.02,CT,S,2975,2190,28874785,17122063,M,26.6593983,-82.1155461,26.6572943,-82.1148048
G5020,20790349573609,12071070200,12,71,70200,702,Census Tract 702,CT,S,3749,3234,52492167,92156868,R,26.5447919,-82.1082408,26.5424516,-82.1019765
G5020,20790349573628,12071080100,12,71,80100,801,Census Tract 801,CT,S,818,1994,18963665,74012255,R,26.6150351,-82.2134660,26.6040657,-82.2178291
G5020,207903717476131,12071080202,12,71,80202,802.02,Census Tract 802.02,CT,S,2638,4473,7960072,5324452,M,26.4422968,-82.0450769,26.4428903,-82.0448813
G5020,207903717475916,12071080203,12,71,80203,802.03,Census Tract 802.03,CT,S,1503,1588,8730395,1802462,M,26.4357674,-82.1079838,26.4344067,-82.1082848
G5020,207903717475711,12071080204,12,71,80204,802.04,Census Tract 802.04,CT,S,2328,1756,25198741,42213086,M,26.4691491,-82.1127566,26.4604768,-82.1003806
G5020,207903717476110,12071080300,12,71,80300,803,Census Tract 803,CT,S,2196,1519,1527544,1368116,U,26.6483760,-81.8652178,26.6480431,-81.8651286
G5020,20790349577640,12071090100,12,71,90100,901,Census Tract 901,CT,S,1324,1241,5767957,20826494,R,26.7609919,-82.2480109,26.7485853,-82.2563755
G5020,207903717476108,12071980000,12,71,980000,9800,Census Tract 9800,CT,S,0,0,24020020,1990291,R,26.5317331,-81.7536132,26.5292922,-81.7514137
G5020,207903717475724,12071990000,12,71,990000,9900,Census Tract 9900,CT,S,0,0,0,545502044,R,26.5671942,-82.1381596,26.7320021,-82.1519760
G5020,2079087488601,12073000200,12,73,200,2,Census Tract 2,CT,S,3737,2652,4539694,1487,U,30.4447223,-84.2736510,30.4462737,-84.2737061
G5020,2079087488600,12073000301,12,73,301,3.01,Census Tract 3.01,CT,S,1546,869,2694116,24672,U,30.4288041,-84.2694171,30.4252095,-84.2722796
G5020,2079087488603,12073000302,12,73,302,3.02,Census Tract 3.02,CT,S,2334,1260,3673218,38602,U,30.4199731,-84.2569532,30.4188397,-84.2567218
G5020,2079087488635,12073000303,12,73,303,3.03,Census Tract 3.03,CT,S,3628,2079,2165486,56306,U,30.4185387,-84.2425758,30.4180034,-84.2394517
G5020,2079087488604,12073000400,12,73,400,4,Census Tract 4,CT,S,2393,587,1790862,3225,U,30.4271316,-84.2846385,30.4283619,-84.2846703
G5020,2079087488605,12073000500,12,73,500,5,Census Tract 5,CT,S,2433,1157,1091798,0,U,30.4377817,-84.2916074,30.4377817,-84.2916074
G5020,2079087488606,12073000600,12,73,600,6,Census Tract 6,CT,S,3858,1763,1364938,21307,U,30.4501650,-84.2924261,30.4503149,-84.2919399
G5020,2079087488607,12073000700,12,73,700,7,Census Tract 7,CT,S,2004,1253,1985521,48394,U,30.4569279,-84.2838649,30.4570859,-84.2837233
G5020,2079087488608,12073000800,12,73,800,8,Census Tract 8,CT,S,2973,1593,2249790,112,U,30.4637552,-84.2703859,30.4618674,-84.2692050
G5020,2079087488609,12073000901,12,73,901,9.01,Census Tract 9.01,CT,S,7989,4117,8198328,61641,U,30.4592226,-84.2441437,30.4580452,-84.2477655
G5020,207903717270130,12073000903,12,73,903,9.03,Census Tract 9.03,CT,S,2144,1329,2887622,23079,U,30.4391491,-84.2516830,30.4401276,-84.2523071
G5020,207903717270067,12073000904,12,73,904,9.04,Census Tract 9.04,CT,S,3313,2007,2666821,3301,U,30.4423140,-84.2342703,30.4433783,-84.2364235
G5020,207903717270071,12073000905,12,73,905,9.05,Census Tract 9.05,CT,S,2593,1739,2222205,8699,U,30.4281274,-84.2359632,30.4284690,-84.2347487
G5020,2079087488611,12073001001,12,73,1001,10.01,Census Tract 10.01,CT,S,2692,1131,1592894,1067,U,30.4166518,-84.2736276,30.4155875,-84.2733463
G5020,2079087488613,12073001002,12,73,1002,10.02,Census Tract 10.02,CT,S,2188,795,1525785,0,U,30.4089190,-84.2737275,30.4089190,-84.2737275
G5020,2079087488614,12073001101,12,73,1101,11.01,Census Tract 11.01,CT,S,2896,952,1982990,12630,U,30.4173051,-84.2929247,30.4176678,-84.2916726
G5020,2079087488590,12073001102,12,73,1102,11.02,Census Tract 11.02,CT,S,2503,1083,3556171,78853,U,30.4048836,-84.2941177,30.4039760,-84.2938078
G5020,2079087488615,12073001200,12,73,1200,12,Census Tract 12,CT,S,1314,741,1366583,11168,U,30.4289139,-84.2971160,30.4291974,-84.2972486
G5020,207903717270065,12073001300,12,73,1300,13,Census Tract 13,CT,S,6552,1,1472126,476,U,30.4427867,-84.3003099,30.4441633,-84.3003925
G5020,207903717270129,12073001401,12,73,1401,14.01,Census Tract 14.01,CT,S,2932,1491,989843,0,U,30.4542567,-84.3026750,30.4542567,-84.3026750
G5020,207903717270066,12073001402,12,73,1402,14.02,Census Tract 14.02,CT,S,4791,2126,1812701,5870,U,30.4583908,-84.3049281,30.4602488,-84.2970839
G5020,2079087488618,12073001500,12,73,1500,15,Census Tract 15,CT,S,4475,2086,3526051,8084,U,30.4699940,-84.3007546,30.4709358,-84.2976030
G5020,2079087488591,12073001601,12,73,1601,16.01,Census Tract 16.01,CT,S,4577,2518,4771663,80966,U,30.4791488,-84.2870517,30.4792006,-84.2871376
G5020,2079087488592,12073001602,12,73,1602,16.02,Census Tract 16.02,CT,S,3091,1410,7508218,712123,U,30.5014802,-84.2924014,30.4978152,-84.2924662
G5020,2079087488593,12073001700,12,73,1700,17,Census Tract 17,CT,S,7270,3513,11475241,87281,U,30.4834540,-84.2581975,30.4846282,-84.2593392
G5020,2079087488595,12073001801,12,73,1801,18.01,Census Tract 18.01,CT,S,3966,1787,4869462,61555,U,30.3889498,-84.2980096,30.3892896,-84.2972122
G5020,2079087488602,12073001802,12,73,1802,18.02,Census Tract 18.02,CT,S,5207,2513,16577348,413221,M,30.3915887,-84.2596163,30.3832340,-84.2577750
G5020,207903717270090,12073001901,12,73,1901,19.01,Census Tract 19.01,CT,S,3035,2027,2953159,290143,U,30.4166799,-84.3110597,30.4179003,-84.3104700
G5020,207903717270087,12073001902,12,73,1902,19.02,Census Tract 19.02,CT,S,4062,1956,14088440,1107278,M,30.4136190,-84.3327064,30.4133424,-84.3375046
G5020,207903717270115,12073002003,12,73,2003,20.03,Census Tract 20.03,CT,S,2298,559,5736754,37487,U,30.4451832,-84.3436830,30.4433362,-84.3422636
G5020,207903717270091,12073002004,12,73,2004,20.04,Census Tract 20.04,CT,S,7383,3531,2607566,5725,U,30.4397394,-84.3235836,30.4392381,-84.3235951
G5020,207903717270081,12073002005,12,73,2005,20.05,Census Tract 20.05,CT,S,3326,1610,998501,2277,U,30.4447359,-84.3116764,30.4435185,-84.3132972
G5020,207903717270064,12073002006,12,73,2006,20.06,Census Tract 20.06,CT,S,3472,1992,1440351,1130,U,30.4335183,-84.3088071,30.4331578,-84.3084544
G5020,2079087488633,12073002101,12,73,2101,21.01,Census Tract 21.01,CT,S,4675,2249,3016385,31862,U,30.4690630,-84.3286502,30.4675545,-84.3297042
G5020,207903717270082,12073002103,12,73,2103,21.03,Census Tract 21.03,CT,S,3418,1623,1512150,24903,U,30.4565770,-84.3184808,30.4545800,-84.3207265
G5020,207903717270093,12073002104,12,73,2104,21.04,Census Tract 21.04,CT,S,7310,3776,3222473,11116,U,30.4570757,-84.3319145,30.4571400,-84.3312963
G5020,2079087488620,12073002201,12,73,2201,22.01,Census Tract 22.01,CT,S,5016,2487,5925694,45243,U,30.4715756,-84.3417091,30.4752883,-84.3491616
G5020,207903717270127,12073002205,12,73,2205,22.05,Census Tract 22.05,CT,S,5642,2448,6320011,182952,U,30.4858692,-84.3423130,30.4858369,-84.3410129
G5020,207903717270096,12073002206,12,73,2206,22.06,Census Tract 22.06,CT,S,3168,1287,6563904,298824,U,30.5081725,-84.3534947,30.5078693,-84.3514110
G5020,207903717270128,12073002207,12,73,2207,22.07,Census Tract 22.07,CT,S,2242,1078,5459955,51766,U,30.4943194,-84.3170086,30.4996689,-84.3164761
G5020,207903717270098,12073002208,12,73,2208,22.08,Census Tract 22.08,CT,S,4771,2101,6701587,4383414,U,30.5183050,-84.3327623,30.5192289,-84.3324573
G5020,2079087488629,12073002302,12,73,2302,23.02,Census Tract 23.02,CT,S,3342,1345,85072907,15676677,M,30.5836998,-84.3138790,30.5834544,-84.3144891
G5020,2079087488589,12073002303,12,73,2303,23.03,Census Tract 23.03,CT,S,3930,1611,21073669,546868,M,30.5117828,-84.3800815,30.5017113,-84.3818081
G5020,2079087488627,12073002304,12,73,2304,23.04,Census Tract 23.04,CT,S,2898,1548,15318124,286281,M,30.4645820,-84.3803873,30.4717239,-84.3820220
G5020,2079087488624,12073002403,12,73,2403,24.03,Census Tract 24.03,CT,S,2676,1214,4756103,29556,U,30.4937950,-84.2299193,30.4938985,-84.2284581
G5020,2079087488594,12073002408,12,73,2408,24.08,Census Tract 24.08,CT,S,7745,3006,14385527,1099632,M,30.5468014,-84.1965931,30.5462030,-84.1965116
G5020,2079087488625,12073002410,12,73,2410,24.1,Census Tract 24.10,CT,S,6018,2870,5963145,211639,U,30.5066467,-84.2234787,30.5061166,-84.2233742
G5020,207903717270105,12073002411,12,73,2411,24.11,Census Tract 24.11,CT,S,1609,664,46870633,13625580,M,30.6439036,-84.2420758,30.6436073,-84.2273008
G5020,207903717270121,12073002412,12,73,2412,24.12,Census Tract 24.12,CT,S,9050,3333,10898013,639913,M,30.5953559,-84.2359393,30.5945120,-84.2368012
G5020,207903717270118,12073002413,12,73,2413,24.13,Census Tract 24.13,CT,S,2464,925,119980216,16681629,M,30.6214534,-84.1612374,30.6238387,-84.1600680
G5020,207903717270126,12073002414,12,73,2414,24.14,Census Tract 24.14,CT,S,4273,1982,5086543,341806,U,30.5241165,-84.2095334,30.5239783,-84.2085520
G5020,207903717270123,12073002415,12,73,2415,24.15,Census Tract 24.15,CT,S,4323,1851,4395185,94798,U,30.5241986,-84.2292998,30.5247292,-84.2314577
G5020,207903717270124,12073002416,12,73,2416,24.16,Census Tract 24.16,CT,S,2774,1188,16848355,1569625,M,30.5242661,-84.2596904,30.5196101,-84.2520195
G5020,207903717270102,12073002417,12,73,2417,24.17,Census Tract 24.17,CT,S,7207,2601,20756742,1709789,M,30.5637194,-84.2507579,30.5652685,-84.2439578
G5020,2079087488636,12073002505,12,73,2505,25.05,Census Tract 25.05,CT,S,5641,2781,11646064,1357178,U,30.4650421,-84.2098365,30.4643759,-84.2101583
G5020,207903717270074,12073002507,12,73,2507,25.07,Census Tract 25.07,CT,S,2538,979,41249431,495488,M,30.4529970,-84.0883361,30.4537012,-84.0856649
G5020,207903717270120,12073002508,12,73,2508,25.08,Census Tract 25.08,CT,S,9064,3632,262661806,6048913,M,30.5625464,-84.0781634,30.5645467,-84.0770404
G5020,207903717270070,12073002509,12,73,2509,25.09,Census Tract 25.09,CT,S,3653,1540,6013214,28614,U,30.4326586,-84.2167888,30.4311624,-84.2177278
G5020,207903717270069,12073002510,12,73,2510,25.1,Census Tract 25.10,CT,S,7397,3156,22627468,5424786,M,30.4269929,-84.1689812,30.4280438,-84.1680536
